Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Subject: Meeting follow-up

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Alex Singh",Safe Email,no,no,"The email content is generic and lacks common phishing indicators such as suspicious links, attachments, urgent requests, or demands for sensitive information.",90
"Subject: Weekly status report

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Alex Brown",Safe Email,no,no,"Content reads as a standard work email, lacking suspicious links, requests for sensitive info, or urgency.",80
"Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: alert, do not reply, classified

Support Desk,
Taylor Wong",Phishing Email,yes,yes,"Generic greeting, vague ""notification"" requiring a click on a link/attachment, and lack of specific sender/context are strong phishing indicators.",95
"Dear customer, this is an now notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: expires soon act fast immediate act now

IT Desk,
Riley Martinez",Phishing Email,yes,yes,"Generic greeting, grammatical errors, threat of account limitation, and extreme urgency with multiple ""act now"" phrases are classic phishing indicators.",100
"Subject: Invoice confirmation

Thanks for attending the workshop. Here are the links to references and the slide deck.

I'll share the slides later today.

Best,
Taylor Wong",Safe Email,yes,no,"The subject line ""Invoice confirmation"" is deceptive and mismatched with the email's content about a workshop, a common social engineering tactic used in phishing.",90
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: medical conference, transfer back, hotel

IT Desk,
Sam Nguyen",Phishing Email,yes,yes,"Urgent request for money due to a fabricated crisis, promise of repayment, and the nature of the request is suspicious for someone signing as ""IT Desk.""",95
"Subject: Budget planning

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Let me know if the timing works for you.

Best,
Jamie Lee",Safe Email,yes,no,Generic content and reliance on an attachment are common phishing tactics; lacks sender context.,80
"Subject: Meeting follow-up

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Taylor Singh",Safe Email,yes,no,The email uses a common social engineering tactic (meeting follow-up with an attachment) frequently used in phishing to deliver malware or trick recipients.,90
"Subject: Office maintenance

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Avery Kim",Safe Email,yes,no,"The subject line ""Office maintenance"" is unrelated to the email content (meeting confirmation about draft slides), and the greeting ""Hello"" is generic for a specific meeting.",70
"Subject: Schedule confirmation

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Sam Patel",Safe Email,yes,no,"The email states an agenda is ""included below"" but no content follows, which is a common deceptive tactic in phishing to create confusion or prompt a response.",85
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: limited time, instantly, while supplies last, expires, quick

Compliance Team,
Sam Khan",Phishing Email,yes,yes,"Uses extreme urgency and vague threats (""your account,"" ""access will expire soon"") to pressure immediate action without specific details.",95
"Subject: Classroom logistics

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Appreciate your feedback on this draft.

Best,
Jordan Khan",Safe Email,no,no,"No suspicious links/attachments, no urgency, normal request, and professional tone.",90
"Subject: Weekly status report

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Casey Garcia",Safe Email,no,no,"The email content itself contains no suspicious links, attachments, requests for sensitive information, or urgent calls to action. It appears to be a standard business communication.",90
