Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"Dear Taylor, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"It is a generic webinar invite; no credential requests, suspicious links, or urgent actions are shown in the snippet.",70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"Generic, non-urgent note about an attached minutes file; no suspicious requests or links identifiable from content alone.",60
"Hello Taylor, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"It's a generic internal update message with no links, no urgent action, and no requests for sensitive data.",70
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to confirm delivery, a common phishing tactic.",85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It requests personal information to confirm delivery, a common phishing tactic.",92
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Unsolicited bank message with a generic ""Click here"" link—typical phishing tactic to steal credentials.",85
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,"Normal meeting reminder; no links, no credential requests, and no urgent or threatening language.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgent request to update billing information via email is a common phishing tactic; lacks verifiable source/context.,75
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"It uses urgent renewal language and lacks verifiable sender details, a common phishing tactic.",78
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"No obvious phishing cues (no links, no data requests, no urgency); appears to be a routine update.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Urgent security alert with a ""click here"" link is a common phishing tactic; verify via official site or app instead.",75
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a clickable link; typical phishing lure.,85
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize claim with a ""click here"" link is a classic phishing tactic to steal personal information or install malware.",92
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent security alert with a password reset link is a common phishing tactic; verify via the official site/app instead of clicking.,85
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It's a generic shipping notice with a name; no urgent requests, links, or financial details.",60
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Urgent, generic request to update account settings; lacks sender verification.",70
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"The message uses urgency to update settings and is generic without verifiable sender details, a common phishing tactic.",70
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"Generic welcome newsletter text with no links, urgency, or requests for credentials.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Urgent request to update billing info after a payment decline is a common phishing tactic; verify via official app/site, not by email links.",75
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Urgent alert to click a link to verify account; lacks identifying info and is a common phishing tactic.,78
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgency to renew without identifiable sender details resembles a common phishing tactic.,70
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal request with no verifiable sender or context is a classic phishing lure.,65
