Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Standard transactional message, no suspicious links, requests for info, or urgent tone.",90
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Creates urgency and broadly requests personal information to confirm delivery without specific details, common in phishing.",95
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,yes,no,"The email uses a high-priority business pretext (performance review) to prompt opening an attachment, a common social engineering tactic for delivering malware or phishing links.",85
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a simple social invitation without any typical phishing indicators like suspicious links, requests for sensitive data, or urgency.",95
"Dear John, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,This is standard transactional content; no suspicious links or requests for information.,90
"Dear Jane, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a generic, informational message with no suspicious links, requests for personal information, or urgent tone.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency and asks you to click a link to verify your account, a common tactic to steal credentials.",100
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Generic content with urgency and threat of penalties is a common phishing tactic to induce opening a malicious attachment.,90
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Creates urgency and demands account action to avoid negative consequences, a common phishing tactic.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, mentions ""unusual activity,"" and prompts immediate login without specifying which account or providing a secure method.",100
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The content is a generic marketing message with no obvious phishing indicators like suspicious links (not provided), requests for sensitive data, or grammatical errors.",75
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,The content is a common and legitimate service notification and lacks direct textual phishing indicators.,70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,"Generic content designed to entice opening a potentially malicious attachment, a common phishing tactic.",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,Legitimate banks never ask you to click a link in an email to access secure messages.,95
"Hi John, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Content is a normal project reminder with no suspicious links, requests for info, or unusual urgency.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic sender, urgent tone, and a call to click a link for a ""secure message"" are common phishing tactics to trick users into revealing credentials or installing malware.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and requests sensitive billing information, which are common phishing tactics.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear and directs user to click a link to ""verify account,"" a common phishing tactic to steal credentials.",100
